Proveedor,Texto breve material,Material,CATEGORIA,CEDIS MOTOS,Centro,SUCURSAL,TIPO DE SUCURSAL,Año,Mes,Día,Suma de Cantidad
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1546,MACROPAY CINTALAPA AV CENTRAL,CELULAR,2026,julio,30,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1580,MACROPAY CHI TONALA AV HIDALGO,CELULAR,2026,febrero,19,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1580,MACROPAY CHI TONALA AV HIDALGO,CELULAR,2026,julio,1,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1699,MACROPAY HUIMANGUILLO BENITO JUAREZ,CELULAR,2026,febrero,24,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1715,MACROPAY COSAMALOAPAN HIDALGO,CELULAR,2026,abril,4,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,PLUS,2026,enero,9,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,PLUS,2026,mayo,27,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1768,MACROPAY VILLA LERDO DE TEJADA 2 316,PLUS,2026,abril,23,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1768,MACROPAY VILLA LERDO DE TEJADA 2 316,PLUS,2026,mayo,29,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1798,MACROPAY VER SAN ANDRES MOTOS,MOTOS,2026,mayo,2,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1802,MACROPAY CARDENAS PORTALES CENTRO,PLUS,2026,febrero,25,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1802,MACROPAY CARDENAS PORTALES CENTRO,PLUS,2026,abril,13,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1802,MACROPAY CARDENAS PORTALES CENTRO,PLUS,2026,mayo,5,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1802,MACROPAY CARDENAS PORTALES CENTRO,PLUS,2026,junio,17,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1811,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,MOTOS,2026,enero,16,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1811,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,MOTOS,2026,abril,14,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1868,MACROPAY MATIAS ROMERO MOTOS CENTRO,MOTOS,2026,enero,16,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,MOTOS,2026,abril,6,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,SIN VENTA MOTOS,1112,MACROPAY COLONIA MÉXICO,CELULAR,2026,febrero,17,1
BODESA,"MOTO BDS SAETA 150CC, AZUL",108721001,SEMIAUTOMATICA,SIN VENTA MOTOS,1376,MACROPAY GDL GALERIAS LB3,CELULAR,2026,junio,10,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1130,MACROPAY OAX VICTORIA,CELULAR,2026,enero,24,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1153,MACROPAY OAX ALDAMA,CELULAR,2026,mayo,27,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1269,MACROPAY TLACOLULA AV JUAREZ,CELULAR,2026,enero,20,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1417,MACROPAY PUE PLAZA CENTRO SUR LD1,CELULAR,2026,agosto,1,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1433,MACROPAY TOLUCA GRAND PLAZA L7,CELULAR,2026,enero,7,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,PLUS,2026,enero,28,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1777,MACROPAY ZAACHILA CENTRO,CELULAR,2026,enero,20,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1813,MACROPAY ZUMPANGO AV INSURGENTES,PLUS,2026,marzo,26,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1854,MACROPAY JOJUTLA CENTRO,PLUS,2026,enero,22,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CDMX,1869,MACROPAY JIUTEPEC CUAUHNAHUAC,PLUS,2026,marzo,26,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS CULIACAN,1863,MACROPAY MAZATLAN CENTRO,PLUS,2026,junio,3,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS GDL,1750,MACROPAY SAN JUAN DE LOS LAGOS INDEPEND,CELULAR,2026,mayo,24,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS GDL,1812,MACROPAY MICH LAZARO CARDENAS CENTRO,PLUS,2026,marzo,27,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS MID,1110,MACROPAY MID AMERICAS 2,CELULAR,2026,mayo,2,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS MID,1120,MACROPAY CARRILLO PTO JUAREZ,CELULAR,2026,enero,27,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS SAN LUIS,1415,MACROPAY SALAMANCA PLAZA VIA ALTA L1018A,PLUS,2026,junio,25,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS SAN LUIS,1855,MACROPAY SAN LUIS DE LA PAZ CENTRO,PLUS,2026,marzo,15,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS TAB PXGL,1157,MACROPAY VILLA PINO SUAREZ,CELULAR,2026,enero,8,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,CELULAR,2026,enero,5,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS TAB PXGL,1737,MACROPAY PALENQUE BENITO JUAREZ,CELULAR,2026,enero,3,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS TAB PXGL,1811,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,MOTOS,2026,febrero,11,1
BODESA,"MOTO BDS SB 150CC, BLANCO",108720001,SCOOTER,CEDIS TAB PXGL,1811,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,MOTOS,2026,febrero,19,1
BODESA,"MOTO BDS SB 150CC, NEGRO",108720002,SCOOTER,CEDIS CDMX,1153,MACROPAY OAX ALDAMA,CELULAR,2026,julio,31,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1128,MACROPAY OCOTLAN  ALDANA,CELULAR,2026,marzo,1,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1130,MACROPAY OAX VICTORIA,CELULAR,2026,febrero,5,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1130,MACROPAY OAX VICTORIA,CELULAR,2026,febrero,7,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1130,MACROPAY OAX VICTORIA,CELULAR,2026,abril,12,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1130,MACROPAY OAX VICTORIA,CELULAR,2026,agosto,12,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1248,MACROPAY TULANCINGO 1ERO DE MAYO,CELULAR,2026,enero,19,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1269,MACROPAY TLACOLULA AV JUAREZ,CELULAR,2026,abril,27,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1291,MACROPAY CUAUTITLAN SORIANA LF-5,CELULAR,2026,enero,13,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1293,MACROPAY OJO DE AGUA MULTI L 70,CELULAR,2026,febrero,11,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1301,MACROPAY CHIMALHUACAN PLAZA L48,PLUS,2026,junio,20,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1301,MACROPAY CHIMALHUACAN PLAZA L48,PLUS,2026,agosto,3,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1303,MACROPAY CUAU CENTRO SAN MIGUEL L15,CELULAR,2026,mayo,23,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1308,MACROPAY ZINACANTEPEC PLAZA MÍA L15,CELULAR,2026,mayo,13,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1371,MACROPAY OAX MINA L318,CELULAR,2026,abril,9,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1402,MACROPAY HGO PROGRESO DE OBREGON,CELULAR,2026,enero,26,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1426,MACROPAY TIZAYUCA HIMNO NACIONAL,PLUS,2026,enero,4,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1426,MACROPAY TIZAYUCA HIMNO NACIONAL,PLUS,2026,enero,5,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1426,MACROPAY TIZAYUCA HIMNO NACIONAL,PLUS,2026,enero,28,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1441,MACROPAY ECATEPEC L118AM MULTIARAGON,CELULAR,2026,marzo,21,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1461,MACROPAY ATIZAPAN SORIANA VILL HACIENDA,CELULAR,2026,julio,7,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1475,MACROPAY ZUMPANGO FEDERICO GOMEZ,CELULAR,2026,enero,13,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1514,MACROPAY HUAMANTLA ALLENDE NTE,CELULAR,2026,febrero,10,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1529,MACROPAY ECATEPEC CHEDRAUI PALOMAS L4B,CELULAR,2026,febrero,12,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1533,MACROPAY CUAU SORIANA TEPALCAPA L1,CELULAR,2026,enero,30,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1611,MACROPAY PLAZA COACALCO CHEDRAUI L1,CELULAR,2026,enero,24,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1611,MACROPAY PLAZA COACALCO CHEDRAUI L1,CELULAR,2026,febrero,10,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1710,MACROPAY CUAUTLA CAPITAN M ANZUREZ 93B,PLUS,2026,enero,11,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1710,MACROPAY CUAUTLA CAPITAN M ANZUREZ 93B,PLUS,2026,enero,28,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1711,MACROPAY ECATEPEC PATIO L2,CELULAR,2026,marzo,23,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1717,MACROPAY AMECAMECA FRAY M VALENCIA,CELULAR,2026,marzo,16,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,PLUS,2026,agosto,14,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1735,MACROPAY CDMX COLONIA PORTALES,CELULAR,2026,febrero,26,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1747,MACROPAY TOLUCA HIDALGO MOTOS,MOTOS,2026,marzo,2,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1769,MACROPAY HUAMANTLA MORELOS PTE,PLUS,2026,febrero,17,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1774,MACROPAY TEXMELUCAN CENTRO 2,PLUS,2026,enero,5,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1774,MACROPAY TEXMELUCAN CENTRO 2,PLUS,2026,enero,9,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1774,MACROPAY TEXMELUCAN CENTRO 2,PLUS,2026,abril,10,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1774,MACROPAY TEXMELUCAN CENTRO 2,PLUS,2026,abril,20,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1777,MACROPAY ZAACHILA CENTRO,CELULAR,2026,abril,20,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1778,MACROPAY RAFAEL LARA GRAJALES CENTRO,CELULAR,2026,enero,25,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1778,MACROPAY RAFAEL LARA GRAJALES CENTRO,CELULAR,2026,marzo,30,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1779,MACROPAY HUAJUAPAN CENTRO,PLUS,2026,febrero,28,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1783,MACROPAY LOS REYES CENTRO TEPOZAN LC24,PLUS,2026,mayo,29,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1813,MACROPAY ZUMPANGO AV INSURGENTES,PLUS,2026,enero,4,2
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1813,MACROPAY ZUMPANGO AV INSURGENTES,PLUS,2026,mayo,22,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1830,MACROPAY TECAMAC MACROPLAZA LF14,PLUS,2026,mayo,12,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1830,MACROPAY TECAMAC MACROPLAZA LF14,PLUS,2026,junio,21,2
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1831,MACROPAY TUXPAN CENTRO JUAREZ,PLUS,2026,mayo,15,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1846,MACROPAY ZIMATLAN CENTRO,PLUS,2026,febrero,14,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1847,MACROPAY ATLIXCO MOTOS 3 SUR,MOTOS,2026,enero,5,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1847,MACROPAY ATLIXCO MOTOS 3 SUR,MOTOS,2026,marzo,20,0
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1854,MACROPAY JOJUTLA CENTRO,PLUS,2026,enero,19,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1854,MACROPAY JOJUTLA CENTRO,PLUS,2026,mayo,12,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1861,MACROPAY ZUMPANGO TOWN CENTER L41,CELULAR,2026,marzo,29,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1861,MACROPAY ZUMPANGO TOWN CENTER L41,CELULAR,2026,mayo,30,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1866,MACROPAY ATIZAPAN VILLAS HACIENDA,CELULAR,2026,enero,31,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1866,MACROPAY ATIZAPAN VILLAS HACIENDA,CELULAR,2026,junio,1,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1869,MACROPAY JIUTEPEC CUAUHNAHUAC,PLUS,2026,febrero,19,2
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1870,MACROPAY ALAMO CENTRO,PLUS,2026,enero,12,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1870,MACROPAY ALAMO CENTRO,PLUS,2026,agosto,3,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1880,SORIANA MERCADO CENTRAL TULTITLAN,CELULAR,2026,febrero,15,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1881,MACROPAY ORIZABA NORTE 4 ESQ OTE 3,PLUS,2026,junio,11,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1883,MACROPAY VER CENTRO HIDALGO,PLUS,2026,mayo,19,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1883,MACROPAY VER CENTRO HIDALGO,PLUS,2026,julio,29,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1896,PORTAL LOMAS ESTRELLA CDMX,CELULAR,2026,enero,3,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1896,PORTAL LOMAS ESTRELLA CDMX,CELULAR,2026,mayo,21,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1897,MACROPAY VER CENTRO INDEPENDENCIA,PLUS,2026,enero,3,1
BODESA,"MOTO BDS SB 180CC, BLANCO",109569001,SCOOTER,CEDIS CDMX,1897,MACROPAY VER CENTRO INDEPENDENCIA,PLUS,2026,febrero,13,1
