Proveedor,Texto breve material,Material,CEDIS MOTOS,Centro,SUCURSAL,Año,Mes,Día,Suma de Cantidad
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,1934,MACROPAY PROGRESO MOTOS CALLE 27,2026,abril,11,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,1934,MACROPAY PROGRESO MOTOS CALLE 27,2026,mayo,4,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,1934,MACROPAY PROGRESO MOTOS CALLE 27,2026,mayo,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,1934,MACROPAY PROGRESO MOTOS CALLE 27,2026,junio,16,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,2007,MACROPAY PLAYA CHEDRAUI L18,2026,febrero,18,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,2007,MACROPAY PLAYA CHEDRAUI L18,2026,mayo,16,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,2007,MACROPAY PLAYA CHEDRAUI L18,2026,junio,15,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,2010,MACROPAY CUN MULTI LAKIN A42,2026,marzo,7,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,2010,MACROPAY CUN MULTI LAKIN A42,2026,abril,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,2012,MACROPAY CUN MULTIPLAZA PLAZA B3,2026,marzo,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,3005,MACROPAY CENTRO MAYA L32,2026,abril,26,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS MID,3007,MACROPAY PLAYA DEL C. AMERICAS L7,2026,julio,19,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1525,MACROPAY ESCOBEDO MI TIENDA L16E,2026,mayo,19,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1525,MACROPAY ESCOBEDO MI TIENDA L16E,2026,julio,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1550,MACROPAY ESCOBEDO CITADINA L03A,2026,enero,14,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1550,MACROPAY ESCOBEDO CITADINA L03A,2026,julio,13,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1588,MACROPAY REYNOSA SORIANA RIBEREÑA,2026,febrero,18,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1588,MACROPAY REYNOSA SORIANA RIBEREÑA,2026,abril,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1588,MACROPAY REYNOSA SORIANA RIBEREÑA,2026,abril,30,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1635,MACROPAY RIO BRAVO MI TIENDA DEL AHORRO,2026,mayo,7,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1729,MACROPAY NUEVO LEON LINARES CENTRO,2026,enero,15,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1729,MACROPAY NUEVO LEON LINARES CENTRO,2026,enero,31,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1729,MACROPAY NUEVO LEON LINARES CENTRO,2026,febrero,4,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1729,MACROPAY NUEVO LEON LINARES CENTRO,2026,febrero,18,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1729,MACROPAY NUEVO LEON LINARES CENTRO,2026,marzo,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1729,MACROPAY NUEVO LEON LINARES CENTRO,2026,marzo,24,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1729,MACROPAY NUEVO LEON LINARES CENTRO,2026,mayo,2,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,febrero,2,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,marzo,10,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,abril,4,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,abril,14,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,mayo,30,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,julio,2,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1859,MACROPAY SAN PEDRO COAHUILA CENTRO,2026,febrero,1,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1859,MACROPAY SAN PEDRO COAHUILA CENTRO,2026,febrero,13,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1859,MACROPAY SAN PEDRO COAHUILA CENTRO,2026,marzo,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1859,MACROPAY SAN PEDRO COAHUILA CENTRO,2026,abril,9,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1859,MACROPAY SAN PEDRO COAHUILA CENTRO,2026,mayo,27,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1859,MACROPAY SAN PEDRO COAHUILA CENTRO,2026,junio,6,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1859,MACROPAY SAN PEDRO COAHUILA CENTRO,2026,julio,19,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1898,MACROPAY MATAMOROS CHED DEL NIÑO,2026,mayo,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1904,MACROPAY MATAMOROS CENTRO ABASOLO,2026,febrero,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1913,MACROPAY CD JUAREZ CENTRO,2026,abril,21,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1921,MACROPAY CD JUAREZ PLAZA MALL,2026,junio,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,enero,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,enero,20,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,enero,26,2
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,febrero,1,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,febrero,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,abril,18,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,abril,24,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,mayo,20,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,junio,9,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,julio,8,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,julio,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1924,MACROPAY STA CATARINA SENDERO LC08,2026,junio,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1924,MACROPAY STA CATARINA SENDERO LC08,2026,junio,24,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,febrero,9,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,febrero,15,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,febrero,26,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,marzo,31,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,abril,15,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,mayo,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,junio,10,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,julio,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,agosto,2,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1931,PATIO ZARAGOZA CD JUAREZ,2026,enero,23,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SALTILLO,1938,MACROPAY SABINAS CENTRO,2026,agosto,2,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1415,MACROPAY SALAMANCA PLAZA VIA ALTA L1018A,2026,abril,3,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1505,MACROPAY LEON SORIANA TORRES LANDA L12,2026,marzo,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1753,MACROPAY TAMPICO CENTRO ADUANA,2026,enero,27,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1753,MACROPAY TAMPICO CENTRO ADUANA,2026,febrero,18,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1753,MACROPAY TAMPICO CENTRO ADUANA,2026,julio,16,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1759,MACROPAY SLP RIO VERDE CENTRO,2026,abril,1,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1765,MACROPAY LEON VIA ALTA L1043,2026,marzo,11,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,enero,4,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,febrero,9,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,febrero,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,marzo,7,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,abril,14,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,mayo,14,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,mayo,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,junio,26,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,julio,3,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,julio,22,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1822,MACROPAY SAN FCO DEL RINCON GALERIAS,2026,enero,23,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1828,MACROPAY AGUASCALIENTES PLAZA PATRIA,2026,enero,24,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1828,MACROPAY AGUASCALIENTES PLAZA PATRIA,2026,mayo,24,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1828,MACROPAY AGUASCALIENTES PLAZA PATRIA,2026,julio,30,-1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,enero,2,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,enero,20,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,enero,21,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,enero,30,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,febrero,9,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,mayo,16,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,mayo,24,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,junio,15,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1855,MACROPAY SAN LUIS DE LA PAZ CENTRO,2026,junio,19,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1855,MACROPAY SAN LUIS DE LA PAZ CENTRO,2026,julio,30,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1856,MACROPAY AGUASCALIENTES ALTARIA,2026,febrero,27,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,enero,13,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,enero,15,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,enero,30,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,febrero,24,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,abril,11,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,abril,27,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,mayo,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,mayo,16,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,junio,6,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,julio,4,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,julio,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,febrero,6,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,marzo,22,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,abril,15,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,junio,1,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,junio,17,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1888,CD MANTE CENTRO,2026,enero,7,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,enero,17,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,febrero,18,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,marzo,27,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,mayo,17,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,julio,18,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,julio,30,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1062,MACROPAY TUX 5TA SUR ORIENTE,2026,enero,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1062,MACROPAY TUX 5TA SUR ORIENTE,2026,mayo,7,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1064,MACROPAY CD DEL CARMEN ZENTRALIA,2026,abril,7,2
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1064,MACROPAY CD DEL CARMEN ZENTRALIA,2026,abril,8,-1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1082,MACROPAY VILLAFLORES FARMACIA,2026,enero,31,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1082,MACROPAY VILLAFLORES FARMACIA,2026,abril,18,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1094,MACROPAY MACUSPANA MIGUEL H 332,2026,marzo,23,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1096,MACROPAY MACUSPANA MIGUEL H 317,2026,febrero,23,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1096,MACROPAY MACUSPANA MIGUEL H 317,2026,julio,19,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1099,MACROPAY COMALCALCO SANCHEZ,2026,marzo,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1099,MACROPAY COMALCALCO SANCHEZ,2026,mayo,24,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1105,MACROPAY COMITAN SUR ORIENTE,2026,marzo,22,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1105,MACROPAY COMITAN SUR ORIENTE,2026,abril,19,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1105,MACROPAY COMITAN SUR ORIENTE,2026,junio,5,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1105,MACROPAY COMITAN SUR ORIENTE,2026,julio,17,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1109,MACROPAY TAPACHULA AV NORTE,2026,febrero,22,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1109,MACROPAY TAPACHULA AV NORTE,2026,marzo,31,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1109,MACROPAY TAPACHULA AV NORTE,2026,mayo,9,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1109,MACROPAY TAPACHULA AV NORTE,2026,junio,10,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1114,MACROPAY PARAISO OCAMPO,2026,abril,1,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1114,MACROPAY PARAISO OCAMPO,2026,abril,19,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1114,MACROPAY PARAISO OCAMPO,2026,mayo,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1121,MACROPAY PALENQUE L131,2026,mayo,2,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1124,MACROPAY TEAPA GREGORIO,2026,mayo,19,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1125,MACROPAY CUNDUACAN CENTRAL,2026,enero,16,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1125,MACROPAY CUNDUACAN CENTRAL,2026,enero,28,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1125,MACROPAY CUNDUACAN CENTRAL,2026,febrero,12,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1125,MACROPAY CUNDUACAN CENTRAL,2026,febrero,15,1
VELOCI MOTORS,"MOTO VELOCI RAZZER GTR 220CC, ROJO",108638001,CEDIS TAB PXGL,1125,MACROPAY CUNDUACAN CENTRAL,2026,marzo,29,1
