Proveedor,Texto breve material,CEDIS MOTOS,SUCURSAL,Centro,Almacén,IMEI/SERIE,Suma de Libre utilización,Suma de Valor libre util.,Suma de Bloqueado,Suma de Valor stock bloq.,Suma de Inspecc.de calidad,Suma de Valor en insp.cal.
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY HUAMANTLA MORELOS PTE,1769,10,MD2C19BX0TWH52241,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY HUEJOTZINGO CARLOS B ZETINA,1233,10,MD2C19BX7TWH52267,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY MIAHUATLAN BASILIO ROJAS,1393,10,MD2C19BX4TWH52243,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY NEZA CHEDRAUI ESTADIO,1458,10,MD2C19BX4TWH52940,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY PINOTEPA LAS FLORES L1,1456,10,MD2C19BXXTWH52263,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY PLAZA COACALCO CHEDRAUI L1,1611,10,MD2C19BX0TWH52238,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY TIZAYUCA HIMNO NACIONAL,1426,10,MD2C19BX3TWH52234,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY TLALNEPANTLA CENTRO,1902,10,MD2C19BX3TWH52119,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY TLALNEPANTLA MULTI ARBOLEDAS,1755,10,MD2C19BX8TWH52231,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY TLALNEPANTLA MULTI ARBOLEDAS,1755,10,MD2C19BX9TWH52268,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY TOLUCA HIDALGO MOTOS,1747,10,MD2C19BX3TWH52265,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY TOLUCA HIDALGO MOTOS,1747,10,MD2C19BX8TWH53007,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY TOLUCA MIGUEL HIDALGO,1725,10,MD2C19BX6TWH52230,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY TULANCINGO CUAHUTEMOC L6,1250,10,MD2C19BXXTWH52246,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY VER CENTRO HIDALGO,1883,10,MD2C19BX1TWH52121,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY ZIHUATANEJO CENTRO,1853,10,MD2C19BX7TWH52124,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY ZIMAPAN CORONA,1325,10,MD2C19BX0TWH52126,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY ZUMPANGO AV INSURGENTES,1813,10,MD2C19BX0TWH52269,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CDMX,MACROPAY ZUMPANGO FEDERICO GOMEZ,1475,10,MD2C19BXXTWH52229,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CULIACAN,MACROPAY LA PAZ 16 DE SEPTIEMBRE,1730,10,MD2C19BXXTWH52909,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS CULIACAN,MACROPAY MAZATLAN CENTRO,1863,10,MD2C19BXXTWH52912,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS GDL,MACROPAY APATZINGAN CENTRO ANDRADE,1832,10,MD2C19BX5TWH52901,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS GDL,MACROPAY LA PIEDAD CENTRO,1804,10,MD2C19BX0TWH52904,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS GDL,MACROPAY MANZANILLO CENTRO AV MEXICO,1763,10,MD2C19BX6TWH52907,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS GDL,MACROPAY TEPIC CENTRO,1867,10,MD2C19BX9TWH52903,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS MID,MACROPAY CHAMPOTON CALLE 32,1113,10,MD2C19BX5TWH52123,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS MID,MACROPAY CUN CHEDRAUI MUNDO MAYA,1877,10,MD2C19BX0TWH52112,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS MID,MACROPAY CUN PLAZA HEROES,1063,10,MD2C19BX7TWH52110,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS MID,MACROPAY ESCARCEGA J SIERRA MOTOS,1797,10,MD2C19BX3TWH52105,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS MID,MACROPAY MOTUL CALLE 26,1077,10,MD2C19BX4TWH52114,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS MID,MACROPAY OXKUTZCAB CALLE 25,1078,10,MD2C19BX7TWH52169,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS MID,MACROPAY UMAN CENTRO,1928,10,MD2C19BX5TWH52106,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS MID,MACROPAY VALLADOLID MOTOS CALLE 39,1748,10,MD2C19BX9TWH52108,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS SALTILLO,MACROPAY MATAMOROS PATIO L25C,1927,10,MD2C19BX5TWH52915,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS SALTILLO,MACROPAY SAN PEDRO COAHUILA CENTRO,1859,10,MD2C19BX1TWH52913,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS SAN LUIS,MACROPAY SLP CENTRO PIPILA,1788,10,MD2C19BX2TWH52919,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS SAN LUIS,SAN LUIS POTOSI FUNDADORES,1912,10,MD2C19BX0TWH52918,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,MD2C19BX2TWH52127,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,MD2C19BXXTWH52103,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,1811,10,MD2C19BX4TWH52176,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY COMALCALCO CHEDRAUI L 2,1211,10,MD2C19BX1TWH52930,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY COMALCALCO REFORMA,1218,10,MD2C19BX1TWH52104,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY COMALCALCO SANCHEZ,1099,10,MD2C19BX7TWH52172,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY HUIMANGUILLO BENITO JUAREZ,1699,10,MD2C19BX5TWH52932,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY MACUSPANA MIGUEL H 332,1094,10,MD2C19BX6TWH52177,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY MINATITLAN MIGUEL HID MOTOS,1827,10,MD2C19BX9TWH53016,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY OCOZOCOAUTLA PLAZA COITA L13,1604,10,MD2C19BX0TWH52935,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY TUX MOTOS NOVENA SUR,1875,10,MD2C19BX8TWH52133,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY VER SAN ANDRES MOTOS,1798,10,MD2C19BX5TWH53014,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,1760,10,MD2C19BX2TWH52130,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",CEDIS TAB PXGL,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,1760,10,MD2C19BX6TWH52129,1,$29567.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",CEDIS CDMX,MACROPAY CDMX PLAZA TLATELOLCO L N1 18,1720,10,MD2C19BX2TWH50703,1,$32927.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",CEDIS CDMX,MACROPAY TOLUCA HIDALGO MOTOS,1747,10,MD2C19BX7TWH50700,1,$32927.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",CEDIS CDMX,MACROPAY VERACRUZ AV MATAMOROS NORTE,1721,10,MD2C19BX9TWH50701,1,$32927.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",CEDIS TAB PXGL,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,1811,10,MD2C19BX4TWH50704,1,$32927.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",CEDIS TAB PXGL,MACROPAY COATZACOALCOS JUAREZ MOTOS,1796,10,MD2C19BX6TWH50705,1,$32927.33,0,$0,0,0
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",CEDIS CDMX,MACROPAY NEZA CHEDRAUI ESTADIO,1458,10,MD2C19BX5TWL71031,1,$32927.33,0,$0,0,0
